siparis_id,qr_masa_id,tarih_saat,gun,saat,ay,hafta_sonu,ozel_gun,yas_grubu,kisi_sayisi,hava_durumu,sicaklik_c,toplam_tutar,ikram_var,iptal_var,urun_sayisi,siparis_icerigi
ORD-01138,QR-M10,2026-01-24 19:00,Saturday,19,1,1,,18-24,2,Güneşli,17,430.0,0,0,3,"1 İskender Kebap, 1 Lahmacun, 1 Ayran"
ORD-00769,QR-M14,2026-01-24 19:16,Saturday,19,1,1,,18-24,2,Yağmurlu,3,705.0,0,0,3,"1 Adana Kebap, 1 Karışık Izgara, 1 Ayran"
ORD-00080,QR-M06,2026-01-24 19:51,Saturday,19,1,1,,35-44,3,Güneşli,17,1130.0,0,0,9,"1 İskender Kebap, 1 Tavuk Şiş, 1 Kaşarlı Pide, 1 Sigara Böreği, 1 Havuç Dilimi Baklava, 1 Ayran, 1 Şıra, 2 Çay (Bardak)"
ORD-01829,QR-M02,2026-01-24 20:03,Saturday,20,1,1,,35-44,4,Serin,5,1355.0,0,0,14,"1 Adana Kebap, 1 Tavuk Şiş, 2 Lahmacun, 1 Yayla Çorbası, 1 Çoban Salata, 2 Ezme, 1 İçli Köfte, 1 Ayran, 3 Şalgam, 1 Çay (Bardak)"
ORD-00514,QR-M19,2026-01-24 20:42,Saturday,20,1,1,,35-44,2,Yağmurlu,3,580.0,0,0,6,"1 Lahmacun, 2 Ezogelin Çorbası, 1 İçli Köfte, 1 Havuç Dilimi Baklava, 1 Çay (Bardak)"
ORD-00107,QR-M10,2026-01-24 21:59,Saturday,21,1,1,,45-54,4,Güneşli,17,2120.0,0,0,15,"2 Urfa Kebap, 1 İskender Kebap, 1 Beyti Kebabı, 1 Kaşarlı Pide, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Ayran, 3 Şalgam, 3 Şıra, 1 Çay (Bardak)"
ORD-01348,QR-M08,2026-01-25 08:39,Sunday,8,1,1,,35-44,2,Bulutlu,10,950.0,0,0,8,"1 Adana Kebap, 1 Gavurdağı Salata, 1 Ezme, 1 Ayran, 1 Şalgam, 1 Çay (Bardak), 1 Kiremitte Menemen, 1 Simit"
ORD-01746,QR-M20,2026-01-25 09:36,Sunday,9,1,1,,25-34,5,Yağmurlu,3,1845.0,0,0,11,"1 Mercimek Çorbası, 1 Sigara Böreği, 1 Ayran, 3 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Kiremitte Menemen, 1 Sucuklu Yumurta, 1 Simit"
ORD-00104,QR-M08,2026-01-25 12:19,Sunday,12,1,1,,55+,5,Soğuk/Karlı,0,1330.0,0,0,10,"1 Kıymalı Pide, 2 Kaşarlı Pide, 2 Hamburger Menü, 2 Çiğ Köfte Dürüm, 1 Ezogelin Çorbası, 1 Yayla Çorbası, 1 Mevsim Salata"
ORD-01810,QR-M01,2026-01-25 13:02,Sunday,13,1,1,,18-24,1,Güneşli,17,220.0,0,0,1,1 Tavuk Şiş
ORD-01650,QR-M16,2026-01-25 13:36,Sunday,13,1,1,,18-24,3,Bulutlu,10,320.0,0,0,4,4 Çiğ Köfte Dürüm
ORD-00038,QR-M19,2026-01-25 14:46,Sunday,14,1,1,,55+,2,Bulutlu,10,625.0,0,0,6,"1 Kıymalı Pide, 1 Künefe, 1 Profiterol, 1 Ayran, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01043,QR-M01,2026-01-25 16:26,Sunday,16,1,1,,18-24,2,Güneşli,17,335.0,0,0,3,"1 Fırın Sütlaç, 1 Tiramisu, 1 Türk Kahvesi"
ORD-00668,QR-M06,2026-01-25 16:48,Sunday,16,1,1,,45-54,6,Güneşli,17,1400.0,0,0,11,"1 Haydari, 4 Künefe, 1 Katmer, 3 Şıra, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01983,QR-M05,2026-01-25 17:49,Sunday,17,1,1,,25-34,2,Yağmurlu,3,435.0,0,0,4,"3 Kıymalı Pide, 1 Ayran"
ORD-01720,QR-M15,2026-01-25 18:23,Sunday,18,1,1,,35-44,2,Soğuk/Karlı,0,230.0,0,0,3,"1 Mercimek Çorbası, 1 Sigara Böreği, 1 Çay (Bardak)"
ORD-00903,QR-M10,2026-01-25 18:28,Sunday,18,1,1,,35-44,4,Serin,5,370.0,0,0,5,"1 Domates Çorbası, 1 İçli Köfte, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01059,QR-M01,2026-01-25 19:42,Sunday,19,1,1,,18-24,4,Güneşli,17,2160.0,0,0,19,"1 Adana Kebap, 1 İskender Kebap, 2 Kıymalı Pide, 1 Hamburger Menü, 2 Ezme, 3 Patates Kızartması, 1 Künefe, 1 Ayran, 1 Kola, 3 Şıra, 3 Çay (Bardak)"
ORD-01930,QR-M15,2026-01-25 19:53,Sunday,19,1,1,,45-54,5,Güneşli,17,2130.0,0,0,18,"2 Urfa Kebap, 2 İskender Kebap, 1 Kaşarlı Pide, 1 Ezogelin Çorbası, 1 Ezme, 1 Künefe, 4 Ayran, 1 Şalgam, 1 Şıra, 4 Çay (Bardak)"
ORD-00823,QR-M08,2026-01-25 20:51,Sunday,20,1,1,,25-34,6,Güneşli,17,2105.0,0,0,22,"2 Adana Kebap, 1 Tavuk Şiş, 2 Lahmacun, 3 Kıymalı Pide, 2 Ezme, 1 Künefe, 4 Ayran, 2 Şalgam, 5 Çay (Bardak)"
ORD-00444,QR-M19,2026-01-25 20:56,Sunday,20,1,1,,35-44,1,Serin,5,270.0,0,0,3,"1 Kaşarlı Pide, 1 Domates Çorbası, 1 Ayran"
ORD-01377,QR-M20,2026-01-25 21:09,Sunday,21,1,1,,25-34,2,Güneşli,17,1175.0,0,0,7,"1 Adana Kebap, 1 Beyti Kebabı, 1 Gavurdağı Salata, 1 Ezme, 1 Sigara Böreği, 1 Künefe, 1 Şalgam"
ORD-00688,QR-M20,2026-01-25 21:46,Sunday,21,1,1,,25-34,5,Bulutlu,10,1365.0,0,0,10,"1 İskender Kebap, 1 Tavuk Şiş, 1 Beyti Kebabı, 2 Kıymalı Pide, 4 Şıra, 1 Çay (Bardak)"
ORD-00433,QR-M05,2026-01-25 22:13,Sunday,22,1,1,,18-24,5,Serin,5,2555.0,0,0,17,"1 Urfa Kebap, 2 Tavuk Şiş, 2 Lahmacun, 1 Kıymalı Pide, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Domates Çorbası, 2 Patates Kızartması, 4 Künefe, 2 Ayran"
ORD-00057,QR-M12,2026-01-26 10:34,Monday,10,1,0,,25-34,5,Soğuk/Karlı,0,1035.0,0,0,7,"1 Ezogelin Çorbası, 1 Çay (Bardak), 3 Sucuklu Yumurta, 2 Simit"
ORD-00621,QR-M03,2026-01-26 12:18,Monday,12,1,0,,45-54,3,Güneşli,17,340.0,0,0,3,"2 Kıymalı Pide, 1 Çiğ Köfte Dürüm"
ORD-00315,QR-M03,2026-01-26 13:14,Monday,13,1,0,,25-34,5,Bulutlu,10,850.0,0,0,10,"1 Tavuk Şiş, 2 Lahmacun, 2 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 3 Ayran, 1 Çay (Bardak)"
ORD-01869,QR-M04,2026-01-26 13:47,Monday,13,1,0,,18-24,3,Güneşli,17,815.0,0,0,6,"1 Kıymalı Pide, 2 Hamburger Menü, 1 Patates Kızartması, 1 Ayran, 1 Kola"
ORD-01815,QR-M08,2026-01-26 14:08,Monday,14,1,0,,25-34,2,Bulutlu,10,380.0,0,0,4,"1 Fırın Sütlaç, 1 Tiramisu, 1 Ayran, 1 Türk Kahvesi"
ORD-00476,QR-M02,2026-01-26 14:09,Monday,14,1,0,,18-24,4,Bulutlu,10,140.0,0,0,4,"3 Çay (Bardak), 1 Türk Kahvesi"
ORD-00630,QR-M03,2026-01-26 14:28,Monday,14,1,0,,25-34,4,Güneşli,17,560.0,0,0,5,"1 Tiramisu, 2 Katmer, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01117,QR-M09,2026-01-26 14:46,Monday,14,1,0,,18-24,6,Güneşli,17,1645.0,0,0,19,"2 Lahmacun, 1 Hamburger Menü, 5 Çoban Salata, 2 Patates Kızartması, 1 Profiterol, 1 Katmer, 3 Ayran, 3 Çay (Bardak), 1 Türk Kahvesi"
ORD-01733,QR-M19,2026-01-26 17:40,Monday,17,1,0,,35-44,4,Bulutlu,10,1115.0,0,0,9,"1 Adana Kebap, 2 Gavurdağı Salata, 1 Ezme, 3 İçli Köfte, 1 Şalgam, 1 Türk Kahvesi"
ORD-01571,QR-M17,2026-01-26 17:41,Monday,17,1,0,,35-44,6,Güneşli,17,505.0,0,0,6,"1 Lahmacun, 1 İçli Köfte, 1 Sigara Böreği, 3 Türk Kahvesi"
ORD-00546,QR-M17,2026-01-26 19:27,Monday,19,1,0,,45-54,4,Güneşli,17,1400.0,0,0,9,"1 Adana Kebap, 1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 2 Ayran, 3 Şalgam"
ORD-01636,QR-M05,2026-01-26 19:31,Monday,19,1,0,,25-34,2,Güneşli,17,740.0,0,0,3,"2 Tavuk Şiş, 1 Beyti Kebabı"
ORD-01474,QR-M04,2026-01-26 19:33,Monday,19,1,0,,18-24,5,Yağmurlu,3,1540.0,0,0,12,"1 Adana Kebap, 2 Urfa Kebap, 1 Lahmacun, 1 Mercimek Çorbası, 2 Ezogelin Çorbası, 3 Ezme, 1 Ayran, 1 Şalgam"
ORD-00155,QR-M08,2026-01-26 19:34,Monday,19,1,0,,18-24,1,Soğuk/Karlı,0,465.0,0,0,3,"1 Beyti Kebabı, 1 Lahmacun, 1 Çoban Salata"
ORD-00718,QR-M10,2026-01-26 19:47,Monday,19,1,0,,45-54,5,Serin,5,2815.0,0,0,23,"2 Adana Kebap, 1 İskender Kebap, 1 Tavuk Şiş, 1 Beyti Kebabı, 4 Lahmacun, 1 Kaşarlı Pide, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 4 Gavurdağı Salata, 2 Ayran, 4 Şıra, 1 Çay (Bardak)"
ORD-01373,QR-M11,2026-01-26 20:04,Monday,20,1,0,,18-24,5,Güneşli,17,2455.0,0,0,20,"1 Adana Kebap, 1 İskender Kebap, 1 Lahmacun, 2 Kaşarlı Pide, 3 Ezme, 4 Künefe, 1 Ayran, 4 Şıra, 3 Çay (Bardak)"
ORD-00993,QR-M10,2026-01-26 22:18,Monday,22,1,0,,25-34,1,Soğuk/Karlı,0,420.0,0,0,2,"1 Beyti Kebabı, 1 Gavurdağı Salata"
ORD-01504,QR-M07,2026-01-26 22:21,Monday,22,1,0,,25-34,4,Soğuk/Karlı,0,2205.0,0,0,15,"1 Adana Kebap, 1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Lahmacun, 1 Mercimek Çorbası, 2 Ezme, 1 Künefe, 2 Ayran, 1 Şalgam, 2 Çay (Bardak)"
ORD-01572,QR-M15,2026-01-27 09:25,Tuesday,9,1,0,,18-24,4,Bulutlu,10,510.0,0,1,8,"1 Lahmacun, 3 Çoban Salata, 1 Çay (Bardak), 3 Simit"
ORD-00800,QR-M08,2026-01-27 10:50,Tuesday,10,1,0,,35-44,2,Güneşli,17,795.0,0,0,4,"1 İçli Köfte, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-01865,QR-M03,2026-01-27 12:26,Tuesday,12,1,0,,18-24,3,Serin,5,475.0,0,0,6,"2 Lahmacun, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 1 Ezogelin Çorbası, 1 Ayran"
ORD-01007,QR-M14,2026-01-27 12:30,Tuesday,12,1,0,,45-54,2,Güneşli,17,1195.0,0,0,9,"1 Urfa Kebap, 1 İskender Kebap, 1 Lahmacun, 1 Çoban Salata, 1 Ezme, 1 Künefe, 1 Ayran, 1 Şalgam, 1 Çay (Bardak)"
ORD-00116,QR-M15,2026-01-27 13:05,Tuesday,13,1,0,,45-54,4,Güneşli,17,945.0,0,0,9,"1 Tavuk Şiş, 1 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 3 Çoban Salata, 2 Ayran"
ORD-01279,QR-M12,2026-01-27 13:16,Tuesday,13,1,0,,35-44,2,Güneşli,17,480.0,0,0,4,"1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Patates Kızartması, 1 Kola"
ORD-01609,QR-M08,2026-01-27 13:24,Tuesday,13,1,0,,35-44,3,Soğuk/Karlı,0,1175.0,0,0,9,"1 Karışık Izgara, 1 Tavuk Şiş, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 1 Ezogelin Çorbası, 1 İçli Köfte, 1 Ayran, 2 Şalgam"
ORD-01719,QR-M03,2026-01-27 13:32,Tuesday,13,1,0,,18-24,3,Bulutlu,10,255.0,0,0,4,"2 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Ayran"
ORD-01382,QR-M09,2026-01-27 13:48,Tuesday,13,1,0,,45-54,5,Bulutlu,10,1610.0,0,0,14,"2 İskender Kebap, 1 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 1 Hamburger Menü, 1 Çoban Salata, 1 Ezme, 1 Ayran, 1 Kola, 4 Çay (Bardak)"
ORD-00616,QR-M13,2026-01-27 14:10,Tuesday,14,1,0,,18-24,5,Güneşli,17,675.0,0,0,6,"2 Künefe, 1 Fırın Sütlaç, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01032,QR-M14,2026-01-27 14:21,Tuesday,14,1,0,,45-54,1,Güneşli,17,230.0,0,0,3,"1 Profiterol, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01463,QR-M01,2026-01-27 15:09,Tuesday,15,1,0,,35-44,3,Güneşli,17,115.0,0,0,3,"2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01466,QR-M13,2026-01-27 15:31,Tuesday,15,1,0,,35-44,3,Güneşli,17,335.0,0,0,3,"1 Fırın Sütlaç, 1 Tiramisu, 1 Türk Kahvesi"
ORD-00279,QR-M19,2026-01-27 16:06,Tuesday,16,1,0,,35-44,6,Serin,5,900.0,0,0,9,"1 Domates Çorbası, 1 Havuç Dilimi Baklava, 1 Tiramisu, 2 Katmer, 1 Şalgam, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01772,QR-M09,2026-01-27 16:20,Tuesday,16,1,0,,18-24,5,Yağmurlu,3,515.0,0,1,7,"1 Yayla Çorbası, 1 Fırın Sütlaç, 1 Profiterol, 1 Ayran, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01958,QR-M12,2026-01-27 16:38,Tuesday,16,1,0,,55+,3,Serin,5,480.0,0,0,5,"1 Mercimek Çorbası, 1 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00268,QR-M18,2026-01-27 17:37,Tuesday,17,1,0,,35-44,2,Güneşli,17,130.0,0,0,2,2 Türk Kahvesi
ORD-00998,QR-M18,2026-01-27 18:14,Tuesday,18,1,0,,35-44,2,Güneşli,17,200.0,0,0,3,"1 Kıymalı Pide, 1 Ayran, 1 Çay (Bardak)"
ORD-00191,QR-M11,2026-01-27 18:30,Tuesday,18,1,0,,18-24,1,Güneşli,17,130.0,0,0,2,2 Lahmacun
ORD-01821,QR-M05,2026-01-27 19:49,Tuesday,19,1,0,,25-34,2,Serin,5,750.0,0,0,4,"1 İskender Kebap, 1 Tavuk Şiş, 1 Mercimek Çorbası, 1 Gavurdağı Salata"
ORD-00382,QR-M10,2026-01-27 20:10,Tuesday,20,1,0,,35-44,3,Yağmurlu,3,1865.0,0,0,11,"1 Urfa Kebap, 2 Karışık Izgara, 1 Lahmacun, 1 Ezogelin Çorbası, 1 Domates Çorbası, 2 Künefe, 1 Ayran, 2 Şalgam"
ORD-00908,QR-M08,2026-01-27 20:41,Tuesday,20,1,0,,35-44,2,Güneşli,17,660.0,0,0,2,"1 Urfa Kebap, 1 Karışık Izgara"
ORD-00645,QR-M10,2026-01-27 20:42,Tuesday,20,1,0,,25-34,2,Bulutlu,10,760.0,0,0,2,2 Karışık Izgara
ORD-01671,QR-M04,2026-01-27 21:01,Tuesday,21,1,0,,18-24,4,Soğuk/Karlı,0,1405.0,0,0,9,"1 Urfa Kebap, 1 İskender Kebap, 1 Beyti Kebabı, 1 Ezogelin Çorbası, 1 Künefe, 1 Ayran, 3 Şalgam"
ORD-00554,QR-M17,2026-01-27 21:53,Tuesday,21,1,0,,18-24,2,Serin,5,680.0,0,0,2,"1 Karışık Izgara, 1 Beyti Kebabı"
ORD-00643,QR-M17,2026-01-27 22:51,Tuesday,22,1,0,,25-34,2,Güneşli,17,605.0,0,0,5,"1 Adana Kebap, 1 Kaşarlı Pide, 1 Ezme, 1 Ayran, 1 Şalgam"
ORD-00591,QR-M20,2026-01-28 09:51,Wednesday,9,1,0,,18-24,5,Güneşli,17,2010.0,0,0,8,"1 Patates Kızartması, 1 Ayran, 1 Kola, 1 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-01260,QR-M03,2026-01-28 10:14,Wednesday,10,1,0,,55+,3,Serin,5,930.0,0,0,4,"2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta"
ORD-01174,QR-M08,2026-01-28 10:47,Wednesday,10,1,0,,55+,3,Güneşli,17,1415.0,0,0,6,"2 Mevsim Salata, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Kiremitte Menemen"
ORD-00607,QR-M11,2026-01-28 12:05,Wednesday,12,1,0,,25-34,2,Güneşli,17,735.0,0,0,5,"1 Adana Kebap, 1 Tavuk Şiş, 1 Kaşarlı Pide, 1 Ayran, 1 Şalgam"
ORD-01407,QR-M04,2026-01-28 12:22,Wednesday,12,1,0,,35-44,1,Serin,5,130.0,0,0,1,1 Kıymalı Pide
ORD-00820,QR-M20,2026-01-28 12:23,Wednesday,12,1,0,,35-44,4,Güneşli,17,1130.0,0,0,11,"1 İskender Kebap, 2 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 2 Havuç Dilimi Baklava, 2 Ayran, 2 Çay (Bardak)"
ORD-00494,QR-M08,2026-01-28 13:03,Wednesday,13,1,0,,25-34,6,Yağmurlu,3,3485.0,1,0,29,"1 Adana Kebap, 2 Tavuk Şiş, 1 Lahmacun, 1 Hamburger Menü, 2 Çiğ Köfte Dürüm, 1 Gavurdağı Salata, 1 Çoban Salata, 3 Ezme, 2 Patates Kızartması, 5 Künefe, 4 Ayran, 3 Şalgam, 3 Kola"
ORD-00964,QR-M13,2026-01-28 13:03,Wednesday,13,1,0,,18-24,5,Yağmurlu,3,1295.0,0,1,17,"1 İskender Kebap, 2 Lahmacun, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 2 Çoban Salata, 4 Ayran, 3 Şıra, 3 Çay (Bardak)"
ORD-01273,QR-M19,2026-01-28 13:28,Wednesday,13,1,0,,25-34,3,Soğuk/Karlı,0,1115.0,0,1,9,"1 İskender Kebap, 2 Tavuk Şiş, 1 Lahmacun, 1 Çiğ Köfte Dürüm, 2 Ayran, 2 Şıra"
ORD-00689,QR-M06,2026-01-28 13:56,Wednesday,13,1,0,,35-44,3,Soğuk/Karlı,0,570.0,0,0,7,"1 Lahmacun, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 1 Havuç Dilimi Baklava, 2 Ayran, 1 Çay (Bardak)"
ORD-01622,QR-M03,2026-01-28 14:43,Wednesday,14,1,0,,55+,3,Bulutlu,10,155.0,0,0,3,"1 Çay (Bardak), 2 Türk Kahvesi"
ORD-00098,QR-M02,2026-01-28 15:03,Wednesday,15,1,0,,25-34,5,Serin,5,960.0,0,0,9,"1 Kıymalı Pide, 1 Yayla Çorbası, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Tiramisu, 1 Ayran, 1 Şalgam, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00317,QR-M15,2026-01-28 15:53,Wednesday,15,1,0,,18-24,4,Serin,5,520.0,0,0,6,"1 Lahmacun, 1 Domates Çorbası, 2 Profiterol, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01818,QR-M10,2026-01-28 17:42,Wednesday,17,1,0,,35-44,4,Bulutlu,10,465.0,0,0,7,"2 Lahmacun, 1 Ezogelin Çorbası, 1 İçli Köfte, 2 Ayran, 1 Çay (Bardak)"
ORD-01806,QR-M19,2026-01-28 18:53,Wednesday,18,1,0,,18-24,5,Güneşli,17,980.0,0,0,13,"4 Lahmacun, 1 Kıymalı Pide, 1 Çoban Salata, 1 İçli Köfte, 1 Patates Kızartması, 3 Ayran, 1 Kola, 1 Türk Kahvesi"
ORD-01802,QR-M06,2026-01-28 19:15,Wednesday,19,1,0,,25-34,4,Yağmurlu,3,2370.0,0,0,15,"2 Adana Kebap, 1 Karışık Izgara, 3 Lahmacun, 1 Kıymalı Kaşarlı Pide, 1 Mercimek Çorbası, 2 Gavurdağı Salata, 3 Künefe, 1 Ayran, 1 Şalgam"
ORD-01828,QR-M16,2026-01-28 19:32,Wednesday,19,1,0,,18-24,2,Soğuk/Karlı,0,440.0,0,0,5,"1 Lahmacun, 1 Kıymalı Kaşarlı Pide, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 1 Ayran"
ORD-00259,QR-M11,2026-01-28 19:46,Wednesday,19,1,0,,35-44,5,Güneşli,17,2060.0,0,0,17,"1 Adana Kebap, 2 Urfa Kebap, 1 İskender Kebap, 1 Kıymalı Pide, 1 Ezme, 1 Künefe, 4 Ayran, 1 Şalgam, 3 Şıra, 2 Çay (Bardak)"
ORD-00114,QR-M02,2026-01-28 19:49,Wednesday,19,1,0,,18-24,2,Soğuk/Karlı,0,245.0,0,0,3,"1 Lahmacun, 2 Ezogelin Çorbası"
ORD-01285,QR-M12,2026-01-28 20:03,Wednesday,20,1,0,,35-44,5,Bulutlu,10,1860.0,0,0,13,"3 Urfa Kebap, 1 Kıymalı Pide, 2 Kaşarlı Pide, 4 Ezme, 1 Havuç Dilimi Baklava, 1 Ayran, 1 Çay (Bardak)"
ORD-00015,QR-M18,2026-01-28 21:37,Wednesday,21,1,0,,18-24,1,Bulutlu,10,185.0,0,0,2,"1 Kaşarlı Pide, 1 Ayran"
ORD-00926,QR-M12,2026-01-28 22:50,Wednesday,22,1,0,,25-34,5,Bulutlu,10,1230.0,0,0,8,"1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Lahmacun, 1 Kıymalı Pide, 3 Ayran"
ORD-00454,QR-M19,2026-01-29 08:36,Thursday,8,1,0,,25-34,1,Serin,5,110.0,0,0,2,"1 Domates Çorbası, 1 Çay (Bardak)"
ORD-01242,QR-M13,2026-01-29 08:52,Thursday,8,1,0,,25-34,3,Soğuk/Karlı,0,1325.0,0,0,5,"1 Gavurdağı Salata, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-01640,QR-M04,2026-01-29 08:52,Thursday,8,1,0,,18-24,2,Bulutlu,10,585.0,0,0,3,"1 Çay (Bardak), 2 Sucuklu Yumurta"
ORD-00978,QR-M17,2026-01-29 09:21,Thursday,9,1,0,,25-34,3,Serin,5,620.0,0,0,6,"1 Mercimek Çorbası, 1 Gavurdağı Salata, 1 Ayran, 1 Çay (Bardak), 1 Kiremitte Menemen, 1 Simit"
ORD-00686,QR-M06,2026-01-29 10:40,Thursday,10,1,0,,55+,2,Bulutlu,10,605.0,0,0,3,"1 Çay (Bardak), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-01023,QR-M07,2026-01-29 11:33,Thursday,11,1,0,,25-34,1,Yağmurlu,3,415.0,0,0,3,"1 Mercimek Çorbası, 1 Çay (Bardak), 1 Kiremitte Menemen"
ORD-00888,QR-M18,2026-01-29 12:25,Thursday,12,1,0,,35-44,1,Güneşli,17,220.0,0,0,1,1 Tavuk Şiş
ORD-01446,QR-M01,2026-01-29 12:34,Thursday,12,1,0,,35-44,3,Güneşli,17,1045.0,0,0,9,"1 Adana Kebap, 1 Tavuk Şiş, 2 Lahmacun, 1 Ezme, 1 Havuç Dilimi Baklava, 1 Ayran, 2 Şalgam"
ORD-01646,QR-M12,2026-01-29 13:26,Thursday,13,1,0,,25-34,6,Güneşli,17,1570.0,0,0,22,"1 İskender Kebap, 1 Tavuk Şiş, 4 Lahmacun, 1 Gavurdağı Salata, 5 Ayran, 5 Şıra, 5 Çay (Bardak)"
ORD-01951,QR-M17,2026-01-29 13:41,Thursday,13,1,0,,35-44,5,Serin,5,570.0,0,0,9,"4 Lahmacun, 1 Kıymalı Pide, 4 Ayran"
ORD-00715,QR-M08,2026-01-29 14:02,Thursday,14,1,0,,35-44,6,Soğuk/Karlı,0,455.0,0,0,7,"1 Mercimek Çorbası, 1 Fırın Sütlaç, 2 Çay (Bardak), 3 Türk Kahvesi"
ORD-01598,QR-M06,2026-01-29 14:11,Thursday,14,1,0,,25-34,2,Serin,5,1150.0,0,0,9,"1 Adana Kebap, 1 Gavurdağı Salata, 1 Ezme, 1 Künefe, 2 Profiterol, 1 Ayran, 1 Şalgam, 1 Türk Kahvesi"
ORD-00214,QR-M07,2026-01-29 16:16,Thursday,16,1,0,,18-24,4,Serin,5,425.0,0,0,5,"1 Mercimek Çorbası, 1 Havuç Dilimi Baklava, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01862,QR-M09,2026-01-29 17:21,Thursday,17,1,0,,18-24,4,Güneşli,17,470.0,0,0,6,"1 Lahmacun, 2 Çoban Salata, 1 Sigara Böreği, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01226,QR-M03,2026-01-29 17:32,Thursday,17,1,0,,18-24,3,Yağmurlu,3,460.0,0,0,5,"1 Kıymalı Pide, 1 Ezogelin Çorbası, 1 İçli Köfte, 1 Ayran, 1 Türk Kahvesi"
ORD-00677,QR-M07,2026-01-29 18:04,Thursday,18,1,0,,25-34,4,Serin,5,490.0,0,0,5,"1 Lahmacun, 1 Kıymalı Pide, 1 Çoban Salata, 1 İçli Köfte, 1 Türk Kahvesi"
ORD-00119,QR-M09,2026-01-29 19:01,Thursday,19,1,0,,25-34,4,Serin,5,1675.0,0,0,11,"1 İskender Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Künefe, 2 Şalgam, 1 Şıra, 3 Çay (Bardak)"
ORD-00685,QR-M19,2026-01-29 19:02,Thursday,19,1,0,,25-34,5,Güneşli,17,1155.0,0,0,11,"1 İskender Kebap, 2 Kıymalı Pide, 2 Kaşarlı Pide, 2 Ayran, 3 Şıra, 1 Çay (Bardak)"
ORD-00272,QR-M07,2026-01-29 19:12,Thursday,19,1,0,,18-24,6,Soğuk/Karlı,0,1435.0,0,0,15,"1 İskender Kebap, 2 Kıymalı Pide, 2 Kıymalı Kaşarlı Pide, 1 Ezogelin Çorbası, 5 Ayran, 4 Şıra"
ORD-00734,QR-M02,2026-01-29 20:26,Thursday,20,1,0,,35-44,2,Güneşli,17,625.0,0,0,5,"1 Adana Kebap, 1 Kıymalı Pide, 1 Gavurdağı Salata, 1 Ayran, 1 Şalgam"
ORD-00893,QR-M06,2026-01-29 20:39,Thursday,20,1,0,,45-54,6,Serin,5,1395.0,0,0,15,"1 Tavuk Şiş, 3 Lahmacun, 2 Kıymalı Pide, 1 Ezogelin Çorbası, 5 Çoban Salata, 1 Ayran, 1 Şıra, 1 Çay (Bardak)"
